ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_CALENDAR_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,SALES_ORDER_NUMBER,LINE_ITEM,STORAGE_LOCATION,REGION,AREA,CITY,COUNTRY,POSTAL_CODE,CUSTOMER_NUMBER,DISTRIBUTION_CHANNEL,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,MATERIAL_TYPE,MATERIAL_CODE,MATERIAL_SIZE,MATERIAL_LABEL,QUANTITY,QUANTITY_DELIVERED,UNIT,NET_PRICE,NET_VALUE,COST,CURRENCY,CONTRIBUTION_MARGIN,CONTRIBUTION_MARGIN_PCT
.1~171,171,CC,1,10,01-Oct,10-01-2024 00:00,2,10,1213,1,03N,Bremen,North,BREMEN,Germany,28197,80296,16,CC-T03,Yoghurt,Trading Goods,T03,,Yoghurt,73,73,ST,26.5,1934.5,1896.54,EUR,37.96,0.02
.1~172,172,CC,1,10,01-Oct,10-01-2024 00:00,2,10,1213,7,03N,Bremen,North,BREMEN,Germany,28197,80296,16,CC-T03,Yoghurt,Trading Goods,T03,,Yoghurt,3,3,ST,26.5,79.5,77.94,EUR,1.56,0.02
.1~174,174,CC,1,10,01-Oct,10-01-2024 00:00,2,10,1213,3,03N,Bremen,North,BREMEN,Germany,28197,80296,16,CC-T04,Cheese,Trading Goods,T04,,Cheese,25,25,ST,84,2100,2077.25,EUR,22.75,0.01
.1~175,175,CC,1,10,01-Oct,10-01-2024 00:00,2,10,1213,6,03N,Bremen,North,BREMEN,Germany,28197,80296,16,CC-T05,Butter,Trading Goods,T05,,Butter,13,13,ST,61.85,804.05,782.34,EUR,21.71,0.03
.1~262,262,DD,1,4,01-Apr,04-01-2024 00:00,1,4,1164,1,03N,Bremen,North,BREMEN,Germany,28197,80296,16,DD-T01,Milk,Trading Goods,T01,,Milk,64,64,ST,25.25,1616,1475.84,EUR,140.16,0.09
.1~269,269,DD,1,4,01-Apr,04-01-2024 00:00,1,4,1164,3,03N,Bremen,North,BREMEN,Germany,28197,80296,16,DD-T06,Ice Cream,Trading Goods,T06,,Ice Cream,8,8,ST,47.47,379.76,346.8,EUR,32.96,0.09
.1~270,270,DD,1,4,01-Apr,04-01-2024 00:00,1,4,1164,2,03N,Bremen,North,BREMEN,Germany,28197,80296,16,DD-T06,Ice Cream,Trading Goods,T06,,Ice Cream,50,50,ST,47.47,2373.5,2167.5,EUR,206,0.09
.1~541,541,GG,1,6,01-Jun,06-01-2024 00:00,2,6,1250,2,03N,Bremen,North,BREMEN,Germany,28197,80296,16,GG-T01,Milk,Trading Goods,T01,,Milk,65,65,ST,26,1690,1498.9,EUR,191.1,0.11
.1~542,542,GG,1,6,01-Jun,06-01-2024 00:00,2,6,1250,1,03N,Bremen,North,BREMEN,Germany,28197,80296,16,GG-T03,Yoghurt,Trading Goods,T03,,Yoghurt,54,54,ST,29,1566,1402.92,EUR,163.08,0.1
.1~543,543,GG,1,6,01-Jun,06-01-2024 00:00,2,6,1250,9,03N,Bremen,North,BREMEN,Germany,28197,80296,16,GG-T05,Butter,Trading Goods,T05,,Butter,36,36,ST,66,2376,2166.48,EUR,209.52,0.09
.1~1901,1901,OO,2,2,02-Feb,12-01-2024 00:00,3,12,1442,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,OO-T02,Cream,Trading Goods,T02,,Cream,21,21,ST,81.01,1701.21,1523.97,EUR,177.24,0.1
.1~1902,1902,OO,2,2,02-Feb,12-01-2024 00:00,3,12,1442,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,OO-T05,Butter,Trading Goods,T05,,Butter,28,28,ST,68.06,1905.68,1698.76,EUR,206.92,0.11
.1~1962,1962,OO,3,1,03-Jan,21-01-2024 00:00,5,21,1596,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,OO-T01,Milk,Trading Goods,T01,,Milk,73,73,ST,29.03,2119.19,1700.17,EUR,419.02,0.2
.1~1963,1963,OO,3,1,03-Jan,21-01-2024 00:00,5,21,1596,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,OO-T01,Milk,Trading Goods,T01,,Milk,12,12,ST,29.03,348.36,279.48,EUR,68.88,0.2
.1~1964,1964,OO,3,1,03-Jan,21-01-2024 00:00,5,21,1596,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,OO-T05,Butter,Trading Goods,T05,,Butter,31,31,ST,68.09,2110.79,1881.39,EUR,229.4,0.11
.1~1867,1867,OO,1,8,01-Aug,08-01-2024 00:00,2,8,1391,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,OO-T01,Milk,Trading Goods,T01,,Milk,68,68,ST,28.02,1905.36,1568.76,EUR,336.6,0.18
.1~1791,1791,NN,2,8,02-Aug,18-01-2024 00:00,4,18,1554,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,NN-T06,Ice Cream,Trading Goods,T06,,Ice Cream,41,41,ST,47,1927,1780.63,EUR,146.37,0.08
.1~443,443,EE,1,7,01-Jul,07-01-2024 00:00,2,7,104,2,4,Hamburg,North,LÜNEBURG,Germany,21339,80341,18,EE-S11,1L Golden Grade Maple Syrup,Trading Goods,S11,1L,Golden Grade Maple Syrup,40,40,ST,18.37,734.8,684,EUR,50.8,0.07
.1~636,636,HH,1,4,01-Apr,04-01-2024 00:00,1,4,624,2,4,Hamburg,North,LÜNEBURG,Germany,21339,80341,18,HH-S02,500ml Amber Grade Maple Syrup,Trading Goods,S02,500ml,Amber Grade Maple Syrup,72,72,ST,10.5,756,585.36,EUR,170.64,0.23
.1~643,643,HH,1,4,01-Apr,04-01-2024 00:00,1,4,624,1,4,Hamburg,North,LÜNEBURG,Germany,21339,80341,18,HH-S13,1L Dark Grade Maple Syrup,Trading Goods,S13,1L,Dark Grade Maple Syrup,53,53,ST,14.55,771.15,748.36,EUR,22.79,0.03
.1~441,441,EE,1,7,01-Jul,07-01-2024 00:00,2,7,104,1,4,Hamburg,North,LÜNEBURG,Germany,21339,80341,18,EE-S02,500ml Amber Grade Maple Syrup,Trading Goods,S02,500ml,Amber Grade Maple Syrup,76,76,ST,9.48,720.48,617.88,EUR,102.6,0.14
.1~1790,1790,NN,2,8,02-Aug,18-01-2024 00:00,4,18,1554,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,NN-T06,Ice Cream,Trading Goods,T06,,Ice Cream,38,38,ST,47,1786,1650.34,EUR,135.66,0.08
.1~105,105,CC,1,8,01-Aug,08-01-2024 00:00,2,8,1192,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,CC-T01,Milk,Trading Goods,T01,,Milk,82,82,ST,25,2050,1890.92,EUR,159.08,0.08
.1~2211,2211,PP,3,8,03-Aug,28-01-2024 00:00,6,28,1683,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T06,Ice Cream,Trading Goods,T06,,Ice Cream,8,8,ST,45,360,348.16,EUR,11.84,0.03
.1~2210,2210,PP,3,8,03-Aug,28-01-2024 00:00,6,28,1683,5,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T05,Butter,Trading Goods,T05,,Butter,6,6,ST,62,372,362.4,EUR,9.6,0.03
.1~2208,2208,PP,3,8,03-Aug,28-01-2024 00:00,6,28,1683,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T04,Cheese,Trading Goods,T04,,Cheese,22,22,ST,84,1848,1834.8,EUR,13.2,0.01
.1~2207,2207,PP,3,8,03-Aug,28-01-2024 00:00,6,28,1683,4,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T03,Yoghurt,Trading Goods,T03,,Yoghurt,45,45,ST,26,1170,1173.15,EUR,-3.15,0
.1~2206,2206,PP,3,8,03-Aug,28-01-2024 00:00,6,28,1683,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T03,Yoghurt,Trading Goods,T03,,Yoghurt,83,83,ST,26,2158,2163.81,EUR,-5.81,0
.1~2188,2188,PP,3,6,03-Jun,26-01-2024 00:00,6,26,1650,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T06,Ice Cream,Trading Goods,T06,,Ice Cream,54,54,ST,44,2376,2350.08,EUR,25.92,0.01
.1~2187,2187,PP,3,6,03-Jun,26-01-2024 00:00,6,26,1650,4,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T06,Ice Cream,Trading Goods,T06,,Ice Cream,11,11,ST,44,484,478.72,EUR,5.28,0.01
.1~2184,2184,PP,3,6,03-Jun,26-01-2024 00:00,6,26,1650,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T02,Cream,Trading Goods,T02,,Cream,20,20,ST,77,1540,1454.4,EUR,85.6,0.06
.1~2182,2182,PP,3,6,03-Jun,26-01-2024 00:00,6,26,1650,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T01,Milk,Trading Goods,T01,,Milk,56,56,ST,32,1792,1297.52,EUR,494.48,0.28
.1~2159,2159,PP,2,8,02-Aug,18-01-2024 00:00,4,18,1553,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T04,Cheese,Trading Goods,T04,,Cheese,10,10,ST,86.49,864.9,837.1,EUR,27.8,0.03
.1~2157,2157,PP,2,8,02-Aug,18-01-2024 00:00,4,18,1553,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T01,Milk,Trading Goods,T01,,Milk,73,73,ST,26.75,1952.75,1695.79,EUR,256.96,0.13
.1~2156,2156,PP,2,8,02-Aug,18-01-2024 00:00,4,18,1553,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T01,Milk,Trading Goods,T01,,Milk,72,72,ST,26.75,1926,1672.56,EUR,253.44,0.13
.1~2139,2139,PP,2,6,02-Jun,16-01-2024 00:00,4,16,1518,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T05,Butter,Trading Goods,T05,,Butter,23,23,ST,62.99,1448.77,1394.26,EUR,54.51,0.04
.1~2137,2137,PP,2,6,02-Jun,16-01-2024 00:00,4,16,1518,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T02,Cream,Trading Goods,T02,,Cream,30,30,ST,76.25,2287.5,2187.9,EUR,99.6,0.04
.1~2135,2135,PP,2,6,02-Jun,16-01-2024 00:00,4,16,1518,4,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T01,Milk,Trading Goods,T01,,Milk,61,61,ST,26.75,1631.75,1417.03,EUR,214.72,0.13
.1~2134,2134,PP,2,6,02-Jun,16-01-2024 00:00,4,16,1518,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T01,Milk,Trading Goods,T01,,Milk,60,60,ST,26.75,1605,1393.8,EUR,211.2,0.13
.1~2117,2117,PP,2,2,02-Feb,12-01-2024 00:00,3,12,1440,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T05,Butter,Trading Goods,T05,,Butter,7,7,ST,63.99,447.93,421.89,EUR,26.04,0.06
.1~2116,2116,PP,2,2,02-Feb,12-01-2024 00:00,3,12,1440,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T04,Cheese,Trading Goods,T04,,Cheese,12,12,ST,84.99,1019.88,998.64,EUR,21.24,0.02
.1~2102,2102,PP,2,1,02-Jan,11-01-2024 00:00,3,11,1426,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T06,Ice Cream,Trading Goods,T06,,Ice Cream,42,42,ST,44,1848,1824.06,EUR,23.94,0.01
.1~2101,2101,PP,2,1,02-Jan,11-01-2024 00:00,3,11,1426,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T06,Ice Cream,Trading Goods,T06,,Ice Cream,8,8,ST,44,352,347.44,EUR,4.56,0.01
.1~2100,2100,PP,2,1,02-Jan,11-01-2024 00:00,3,11,1426,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T05,Butter,Trading Goods,T05,,Butter,29,29,ST,60,1740,1747.83,EUR,-7.83,0
.1~2098,2098,PP,2,1,02-Jan,11-01-2024 00:00,3,11,1426,4,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T03,Yoghurt,Trading Goods,T03,,Yoghurt,77,77,ST,26,2002,2003.54,EUR,-1.54,0
.1~2097,2097,PP,2,1,02-Jan,11-01-2024 00:00,3,11,1426,5,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T03,Yoghurt,Trading Goods,T03,,Yoghurt,77,77,ST,26,2002,2003.54,EUR,-1.54,0
.1~2096,2096,PP,2,1,02-Jan,11-01-2024 00:00,3,11,1426,6,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,PP-T02,Cream,Trading Goods,T02,,Cream,33,33,ST,73,2409,2393.82,EUR,15.18,0.01
.1~1992,1992,OO,3,6,03-Jun,26-01-2024 00:00,6,26,1640,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,OO-T06,Ice Cream,Trading Goods,T06,,Ice Cream,7,7,ST,50.01,350.07,305.55,EUR,44.52,0.13
.1~1991,1991,OO,3,6,03-Jun,26-01-2024 00:00,6,26,1640,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,OO-T06,Ice Cream,Trading Goods,T06,,Ice Cream,47,47,ST,50.01,2350.47,2051.55,EUR,298.92,0.13
.1~1972,1972,OO,3,2,03-Feb,22-01-2024 00:00,5,22,1606,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,OO-T06,Ice Cream,Trading Goods,T06,,Ice Cream,31,31,ST,52.01,1612.31,1353.15,EUR,259.16,0.16
.1~1971,1971,OO,3,2,03-Feb,22-01-2024 00:00,5,22,1606,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,OO-T05,Butter,Trading Goods,T05,,Butter,31,31,ST,68.09,2110.79,1881.39,EUR,229.4,0.11
.1~1970,1970,OO,3,2,03-Feb,22-01-2024 00:00,5,22,1606,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,OO-T03,Yoghurt,Trading Goods,T03,,Yoghurt,19,19,ST,31.99,607.81,497.8,EUR,110.01,0.18
.1~650,650,HH,1,5,01-May,05-01-2024 00:00,1,5,1234,5,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,HH-T01,Milk,Trading Goods,T01,,Milk,68,68,ST,24.75,1683,1568.08,EUR,114.92,0.07
.1~649,649,HH,1,5,01-May,05-01-2024 00:00,1,5,1234,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,HH-T01,Milk,Trading Goods,T01,,Milk,97,97,ST,24.75,2400.75,2236.82,EUR,163.93,0.07
.1~599,599,GG,1,9,01-Sep,09-01-2024 00:00,2,9,1294,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,GG-T04,Cheese,Trading Goods,T04,,Cheese,25,25,ST,89,2225,2077.25,EUR,147.75,0.07
.1~577,577,GG,1,8,01-Aug,08-01-2024 00:00,2,8,1284,5,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,GG-T05,Butter,Trading Goods,T05,,Butter,19,19,ST,65,1235,1143.42,EUR,91.58,0.07
.1~576,576,GG,1,8,01-Aug,08-01-2024 00:00,2,8,1284,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,GG-T05,Butter,Trading Goods,T05,,Butter,33,33,ST,65,2145,1985.94,EUR,159.06,0.07
.1~575,575,GG,1,8,01-Aug,08-01-2024 00:00,2,8,1284,4,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,GG-T04,Cheese,Trading Goods,T04,,Cheese,25,25,ST,89,2225,2077.25,EUR,147.75,0.07
.1~574,574,GG,1,8,01-Aug,08-01-2024 00:00,2,8,1284,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,GG-T03,Yoghurt,Trading Goods,T03,,Yoghurt,12,12,ST,28,336,311.76,EUR,24.24,0.07
.1~573,573,GG,1,8,01-Aug,08-01-2024 00:00,2,8,1284,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,GG-T03,Yoghurt,Trading Goods,T03,,Yoghurt,83,83,ST,28,2324,2156.34,EUR,167.66,0.07
.1~563,563,GG,1,7,01-Jul,07-01-2024 00:00,2,7,1266,4,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,GG-T06,Ice Cream,Trading Goods,T06,,Ice Cream,28,28,ST,48,1344,1214.36,EUR,129.64,0.1
.1~562,562,GG,1,7,01-Jul,07-01-2024 00:00,2,7,1266,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,GG-T06,Ice Cream,Trading Goods,T06,,Ice Cream,34,34,ST,48,1632,1474.58,EUR,157.42,0.1
.1~561,561,GG,1,7,01-Jul,07-01-2024 00:00,2,7,1266,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,GG-T05,Butter,Trading Goods,T05,,Butter,26,26,ST,66,1716,1564.68,EUR,151.32,0.09
.1~559,559,GG,1,7,01-Jul,07-01-2024 00:00,2,7,1266,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,GG-T01,Milk,Trading Goods,T01,,Milk,73,73,ST,26,1898,1683.38,EUR,214.62,0.11
.1~530,530,GG,1,5,01-May,05-01-2024 00:00,1,5,1227,5,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,GG-T06,Ice Cream,Trading Goods,T06,,Ice Cream,32,32,ST,48,1536,1387.84,EUR,148.16,0.1
.1~529,529,GG,1,5,01-May,05-01-2024 00:00,1,5,1227,4,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,GG-T06,Ice Cream,Trading Goods,T06,,Ice Cream,46,46,ST,48,2208,1995.02,EUR,212.98,0.1
.1~528,528,GG,1,5,01-May,05-01-2024 00:00,1,5,1227,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,GG-T05,Butter,Trading Goods,T05,,Butter,26,26,ST,66,1716,1564.68,EUR,151.32,0.09
.1~527,527,GG,1,5,01-May,05-01-2024 00:00,1,5,1227,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,GG-T04,Cheese,Trading Goods,T04,,Cheese,22,22,ST,91,2002,1827.98,EUR,174.02,0.09
.1~525,525,GG,1,5,01-May,05-01-2024 00:00,1,5,1227,6,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,GG-T01,Milk,Trading Goods,T01,,Milk,43,43,ST,26,1118,991.58,EUR,126.42,0.11
.1~524,524,GG,1,5,01-May,05-01-2024 00:00,1,5,1227,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,GG-T01,Milk,Trading Goods,T01,,Milk,92,92,ST,26,2392,2121.52,EUR,270.48,0.11
.1~470,470,EE,1,10,01-Oct,10-01-2024 00:00,2,10,1221,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,EE-T02,Cream,Trading Goods,T02,,Cream,26,26,ST,85.56,2224.56,1879.28,EUR,345.28,0.16
.1~469,469,EE,1,10,01-Oct,10-01-2024 00:00,2,10,1221,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,EE-T01,Milk,Trading Goods,T01,,Milk,73,73,ST,30.67,2238.91,1680.46,EUR,558.45,0.25
.1~449,449,EE,1,8,01-Aug,08-01-2024 00:00,2,8,1191,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,EE-T06,Ice Cream,Trading Goods,T06,,Ice Cream,37,37,ST,55,2035,1601.36,EUR,433.64,0.21
.1~268,268,DD,1,4,01-Apr,04-01-2024 00:00,1,4,1163,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,DD-T06,Ice Cream,Trading Goods,T06,,Ice Cream,42,42,ST,47.47,1993.74,1820.7,EUR,173.04,0.09
.1~267,267,DD,1,4,01-Apr,04-01-2024 00:00,1,4,1163,6,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,DD-T05,Butter,Trading Goods,T05,,Butter,28,28,ST,65.87,1844.36,1684.48,EUR,159.88,0.09
.1~962,962,JJ,1,5,01-May,05-01-2024 00:00,1,5,1235,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,JJ-T06,Ice Cream,Trading Goods,T06,,Ice Cream,48,48,ST,46,2208,2083.2,EUR,124.8,0.06
.1~961,961,JJ,1,5,01-May,05-01-2024 00:00,1,5,1235,5,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,JJ-T05,Butter,Trading Goods,T05,,Butter,27,27,ST,62,1674,1626.21,EUR,47.79,0.03
.1~959,959,JJ,1,5,01-May,05-01-2024 00:00,1,5,1235,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,JJ-T04,Cheese,Trading Goods,T04,,Cheese,23,23,ST,86,1978,1912.91,EUR,65.09,0.03
.1~958,958,JJ,1,5,01-May,05-01-2024 00:00,1,5,1235,4,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,JJ-T02,Cream,Trading Goods,T02,,Cream,31,31,ST,75,2325,2247.19,EUR,77.81,0.03
.1~957,957,JJ,1,5,01-May,05-01-2024 00:00,1,5,1235,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,JJ-T01,Milk,Trading Goods,T01,,Milk,100,100,ST,24,2400,2308,EUR,92,0.04
.1~923,923,II,1,9,01-Sep,09-01-2024 00:00,2,9,1297,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,II-T03,Yoghurt,Trading Goods,T03,,Yoghurt,67,67,ST,31,2077,1739.99,EUR,337.01,0.16
.1~922,922,II,1,9,01-Sep,09-01-2024 00:00,2,9,1297,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,II-T01,Milk,Trading Goods,T01,,Milk,21,21,ST,28.11,590.31,484.05,EUR,106.26,0.18
.1~910,910,II,1,8,01-Aug,08-01-2024 00:00,2,8,1290,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,II-T01,Milk,Trading Goods,T01,,Milk,75,75,ST,28.11,2108.25,1728.75,EUR,379.5,0.18
.1~891,891,II,1,7,01-Jul,07-01-2024 00:00,2,7,1272,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,II-T02,Cream,Trading Goods,T02,,Cream,28,28,ST,82.29,2304.12,2027.2,EUR,276.92,0.12
.1~868,868,II,1,5,01-May,05-01-2024 00:00,1,5,1237,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,II-T06,Ice Cream,Trading Goods,T06,,Ice Cream,30,30,ST,50.02,1500.6,1300.5,EUR,200.1,0.13
.1~865,865,II,1,5,01-May,05-01-2024 00:00,1,5,1237,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,II-T05,Butter,Trading Goods,T05,,Butter,30,30,ST,68.01,2040.3,1804.5,EUR,235.8,0.12
.1~864,864,II,1,5,01-May,05-01-2024 00:00,1,5,1237,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,II-T05,Butter,Trading Goods,T05,,Butter,26,26,ST,68.01,1768.26,1563.9,EUR,204.36,0.12
.1~779,779,HH,1,9,01-Sep,09-01-2024 00:00,2,9,1296,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,HH-T04,Cheese,Trading Goods,T04,,Cheese,24,24,ST,81,1944,1999.92,EUR,-55.92,-0.03
.1~777,777,HH,1,9,01-Sep,09-01-2024 00:00,2,9,1296,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,HH-T04,Cheese,Trading Goods,T04,,Cheese,28,28,ST,81,2268,2333.24,EUR,-65.24,-0.03
.1~760,760,HH,1,8,01-Aug,08-01-2024 00:00,2,8,1282,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,HH-T04,Cheese,Trading Goods,T04,,Cheese,27,27,ST,81,2187,2243.43,EUR,-56.43,-0.03
.1~727,727,HH,1,7,01-Jul,07-01-2024 00:00,2,7,1271,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,HH-T03,Yoghurt,Trading Goods,T03,,Yoghurt,61,61,ST,27.2,1659.2,1584.78,EUR,74.42,0.04
.1~725,725,HH,1,7,01-Jul,07-01-2024 00:00,2,7,1271,2,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,HH-T03,Yoghurt,Trading Goods,T03,,Yoghurt,18,18,ST,27.2,489.6,467.64,EUR,21.96,0.04
.1~657,657,HH,1,5,01-May,05-01-2024 00:00,1,5,1234,6,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,HH-T06,Ice Cream,Trading Goods,T06,,Ice Cream,34,34,ST,44.9,1526.6,1474.24,EUR,52.36,0.03
.1~656,656,HH,1,5,01-May,05-01-2024 00:00,1,5,1234,3,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,HH-T06,Ice Cream,Trading Goods,T06,,Ice Cream,49,49,ST,44.9,2200.1,2124.64,EUR,75.46,0.03
.1~655,655,HH,1,5,01-May,05-01-2024 00:00,1,5,1234,8,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,HH-T05,Butter,Trading Goods,T05,,Butter,39,39,ST,61.6,2402.4,2347.02,EUR,55.38,0.02
.1~654,654,HH,1,5,01-May,05-01-2024 00:00,1,5,1234,9,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,HH-T05,Butter,Trading Goods,T05,,Butter,34,34,ST,61.6,2094.4,2046.12,EUR,48.28,0.02
.1~653,653,HH,1,5,01-May,05-01-2024 00:00,1,5,1234,1,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,HH-T04,Cheese,Trading Goods,T04,,Cheese,24,24,ST,82.1,1970.4,1994.16,EUR,-23.76,-0.01
.1~652,652,HH,1,5,01-May,05-01-2024 00:00,1,5,1234,4,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,HH-T02,Cream,Trading Goods,T02,,Cream,31,31,ST,73.6,2281.6,2245.33,EUR,36.27,0.02
.1~651,651,HH,1,5,01-May,05-01-2024 00:00,1,5,1234,7,03N,Hamburg,North,HAMBURG,Germany,22769,80295,16,HH-T01,Milk,Trading Goods,T01,,Milk,35,35,ST,24.75,866.25,807.1,EUR,59.15,0.07
.1~571,571,GG,1,7,01-Jul,07-01-2024 00:00,2,7,662,2,4,Hamburg,North,HAMBURG,Germany,22339,80339,18,GG-S02,500ml Amber Grade Maple Syrup,Trading Goods,S02,500ml,Amber Grade Maple Syrup,109,109,ST,10.5,1144.5,886.17,EUR,258.33,0.23
.1~1111,1111,KK,1,7,01-Jul,07-01-2024 00:00,2,7,664,2,4,Hamburg,North,HAMBURG,Germany,22339,80339,18,KK-S13,1L Dark Grade Maple Syrup,Trading Goods,S13,1L,Dark Grade Maple Syrup,71,71,ST,15.52,1101.92,1002.52,EUR,99.4,0.09
.1~1107,1107,KK,1,7,01-Jul,07-01-2024 00:00,2,7,664,1,4,Hamburg,North,HAMBURG,Germany,22339,80339,18,KK-S03,500ml Dark Grade Maple Syrup,Trading Goods,S03,500ml,Dark Grade Maple Syrup,112,112,ST,9.01,1009.12,853.44,EUR,155.68,0.15
.1~1105,1105,KK,1,7,01-Jul,07-01-2024 00:00,2,7,664,3,4,Hamburg,North,HAMBURG,Germany,22339,80339,18,KK-S02,500ml Amber Grade Maple Syrup,Trading Goods,S02,500ml,Amber Grade Maple Syrup,121,121,ST,9.48,1147.08,983.73,EUR,163.35,0.14
.1~1089,1089,KK,1,5,01-May,05-01-2024 00:00,1,5,638,2,4,Hamburg,North,HAMBURG,Germany,22339,80339,18,KK-S14,1L Very Dark Grade Maple Syrup,Trading Goods,S14,1L,Very Dark Grade Maple Syrup,43,43,ST,17.42,749.06,692.73,EUR,56.33,0.08
